sequence_id	direction_group	outcome	group
10008_43	positive	colon	Female
10011_65	negative	colon	Female
10014_31	negative	colon	Female
10015_119	NA	colon	Female
10037_98	negative	colon	Female
10042_8	NA	colon	Female
10046_55	negative	colon	Female
10047_12	positive	colon	Female
10053_5	NA	colon	Female
10063_10	NA	colon	Female
10064_12	positive	colon	Female
10073_22	negative	colon	Female
10074_128	NA	colon	Female
10075_75	positive	colon	Female
10078_5	NA	colon	Female
10080_9	NA	colon	Female
10082_251	positive	colon	Female
10085_25	negative	colon	Female
10088_37	positive	colon	Female
10089_7	positive	colon	Female
10342_55	NA	colon	Female
10361_25	NA	colon	Female
10362_35	NA	colon	Female
10364_6	NA	colon	Female
10372_18	positive	colon	Female
10391_1	positive	colon	Female
10418_36	positive	colon	Female
10425_3	NA	colon	Female
10440_26	positive	colon	Female
10447_18	NA	colon	Female
10454_99	NA	colon	Female
10462_14	NA	colon	Female
10490_3	NA	colon	Female
10506_53	NA	colon	Female
10510_62	NA	colon	Female
10511_10	negative	colon	Female
10514_5	positive	colon	Female
10531_18	NA	colon	Female
10534_40	NA	colon	Female
10546_2	negative	colon	Female
10551_7	positive	colon	Female
10552_88	negative	colon	Female
10553_8	NA	colon	Female
10558_26	negative	colon	Female
10562_42	NA	colon	Female
10563_13	NA	colon	Female
10565_19	negative	colon	Female
10572_65	positive	colon	Female
10574_10	negative	colon	Female
10580_14	NA	colon	Female
10600_24	positive	colon	Female
10603_1	positive	colon	Female
10606_34	negative	colon	Female
10612_18	negative	colon	Female
10613_33	negative	colon	Female
10618_190	NA	colon	Female
10620_21	negative	colon	Female
10621_26	negative	colon	Female
10623_19	NA	colon	Female
10627_87	positive	colon	Female
10630_5	positive	colon	Female
10637_50	NA	colon	Female
10638_1	NA	colon	Female
10647_18	negative	colon	Female
10667_78	negative	colon	Female
10668_5	NA	colon	Female
10695_12	NA	colon	Female
10700_10	NA	colon	Female
10704_91	NA	colon	Female
10708_3	negative	colon	Female
10710_23	NA	colon	Female
10713_151	NA	colon	Female
10714_7	negative	colon	Female
10716_35	negative	colon	Female
10722_13	NA	colon	Female
10737_96	NA	colon	Female
10752_8	positive	colon	Female
10754_113	negative	colon	Female
10760_107	positive	colon	Female
10761_5	NA	colon	Female
10762_2	positive	colon	Female
10767_52	negative	colon	Female
10772_21	negative	colon	Female
10781_19	negative	colon	Female
10785_8	NA	colon	Female
10798_4	NA	colon	Female
10800_15	positive	colon	Female
10809_14	negative	colon	Female
10815_2	positive	colon	Female
10816_150	negative	colon	Female
10818_36	positive	colon	Female
10825_12	negative	colon	Female
10832_24	positive	colon	Female
10833_64	positive	colon	Female
10835_25	negative	colon	Female
10842_7	positive	colon	Female
10852_114	positive	colon	Female
10866_60	positive	colon	Female
10880_38	negative	colon	Female
10885_36	positive	colon	Female
10890_135	negative	colon	Female
10892_8	negative	colon	Female
10900_272	positive	colon	Female
10903_50	positive	colon	Female
10908_2	positive	colon	Female
10924_258	negative	colon	Female
10933_107	negative	colon	Female
10938_13	positive	colon	Female
10939_16	positive	colon	Female
10940_25	negative	colon	Female
10948_14	negative	colon	Female
10956_82	NA	colon	Female
10974_20	negative	colon	Female
10977_55	positive	colon	Female
10981_56	NA	colon	Female
11067_13	NA	colon	Female
11071_1	NA	colon	Female
11096_57	negative	colon	Female
11098_1	negative	colon	Female
11103_24	positive	colon	Female
11107_25	NA	colon	Female
11112_18	NA	colon	Female
11117_2	negative	colon	Female
11120_49	negative	colon	Female
11122_97	NA	colon	Female
11126_102	NA	colon	Female
11128_29	negative	colon	Female
11129_66	negative	colon	Female
11135_5	NA	colon	Female
11140_56	negative	colon	Female
11144_10	NA	colon	Female
11145_72	negative	colon	Female
11146_4	NA	colon	Female
11147_17	NA	colon	Female
11149_3	NA	colon	Female
11152_46	positive	colon	Female
11154_3	NA	colon	Female
11155_16	NA	colon	Female
11158_40	negative	colon	Female
11163_7	NA	colon	Female
11168_3	NA	colon	Female
11174_8	NA	colon	Female
11179_7	NA	colon	Female
11180_17	negative	colon	Female
11201_19	NA	colon	Female
11205_10	NA	colon	Female
11207_3	negative	colon	Female
11208_15	positive	colon	Female
11211_7	positive	colon	Female
11215_6	positive	colon	Female
11218_84	negative	colon	Female
11226_16	positive	colon	Female
11237_49	positive	colon	Female
11239_49	positive	colon	Female
11242_33	NA	colon	Female
11243_90	negative	colon	Female
11248_43	positive	colon	Female
11258_41	negative	colon	Female
11260_47	negative	colon	Female
11262_39	positive	colon	Female
11265_8	NA	colon	Female
11266_8	negative	colon	Female
11270_17	NA	colon	Female
11273_176	negative	colon	Female
11277_23	positive	colon	Female
11278_4	positive	colon	Female
11280_6	NA	colon	Female
11284_24	NA	colon	Female
11286_78	positive	colon	Female
11287_14	positive	colon	Female
11288_26	negative	colon	Female
11289_31	NA	colon	Female
11293_14	negative	colon	Female
11300_32	positive	colon	Female
11302_237	negative	colon	Female
11303_7	positive	colon	Female
11307_33	positive	colon	Female
11308_8	positive	colon	Female
11312_40	negative	colon	Female
11313_100	positive	colon	Female
11319_106	NA	colon	Female
11320_29	positive	colon	Female
11330_15	negative	colon	Female
11333_82	positive	colon	Female
11336_9	NA	colon	Female
11347_9	negative	colon	Female
11350_30	NA	colon	Female
11352_42	NA	colon	Female
11354_21	NA	colon	Female
11358_15	positive	colon	Female
11360_39	negative	colon	Female
11361_73	NA	colon	Female
11370_20	negative	colon	Female
11372_2	negative	colon	Female
11378_37	NA	colon	Female
11380_84	negative	colon	Female
11387_3	negative	colon	Female
11390_24	positive	colon	Female
11401_181	positive	colon	Female
11402_17	NA	colon	Female
11405_150	negative	colon	Female
11406_82	positive	colon	Female
11407_57	NA	colon	Female
11416_23	negative	colon	Female
11421_10	positive	colon	Female
11422_2	NA	colon	Female
11424_4	positive	colon	Female
11441_11	positive	colon	Female
11444_49	NA	colon	Female
11448_34	positive	colon	Female
11457_53	positive	colon	Female
11464_9	negative	colon	Female
11468_15	positive	colon	Female
11476_43	NA	colon	Female
11486_26	NA	colon	Female
11490_42	NA	colon	Female
11510_31	negative	colon	Female
11514_196	negative	colon	Female
11530_37	positive	colon	Female
11531_24	negative	colon	Female
11537_12	negative	colon	Female
11546_7	NA	colon	Female
11556_19	positive	colon	Female
11557_3	positive	colon	Female
11563_51	negative	colon	Female
11565_58	NA	colon	Female
11567_23	NA	colon	Female
11570_94	negative	colon	Female
11571_75	positive	colon	Female
11572_4	NA	colon	Female
11573_3	NA	colon	Female
11587_5	negative	colon	Female
11591_43	NA	colon	Female
11592_1	positive	colon	Female
11593_21	NA	colon	Female
11608_5	positive	colon	Female
11617_1	NA	colon	Female
11636_33	NA	colon	Female
11638_42	negative	colon	Female
11643_73	positive	colon	Female
11646_4	negative	colon	Female
11654_77	NA	colon	Female
11657_86	NA	colon	Female
11659_31	positive	colon	Female
11664_32	NA	colon	Female
11667_29	NA	colon	Female
11671_19	NA	colon	Female
11672_17	negative	colon	Female
11678_105	negative	colon	Female
11683_19	NA	colon	Female
11692_21	negative	colon	Female
11696_7	negative	colon	Female
11709_29	negative	colon	Female
11716_28	NA	colon	Female
11837_7	NA	colon	Female
11872_9	negative	colon	Female
11910_27	positive	colon	Female
11952_1	negative	colon	Female
11969_5	negative	colon	Female
11988_24	negative	colon	Female
11989_35	negative	colon	Female
12008_3	positive	colon	Female
12020_39	NA	colon	Female
12033_3	positive	colon	Female
12034_28	NA	colon	Female
12329_21	negative	colon	Female
12332_7	positive	colon	Female
12333_87	positive	colon	Female
12334_25	negative	colon	Female
12338_27	negative	colon	Female
12340_17	NA	colon	Female
12341_8	positive	colon	Female
12343_14	NA	colon	Female
12345_4	negative	colon	Female
12347_29	positive	colon	Female
12350_86	negative	colon	Female
12357_41	NA	colon	Female
12361_102	positive	colon	Female
12366_16	positive	colon	Female
12370_30	negative	colon	Female
12376_85	positive	colon	Female
12382_2	negative	colon	Female
12384_92	positive	colon	Female
12392_30	positive	colon	Female
12396_19	positive	colon	Female
12399_194	negative	colon	Female
12400_25	NA	colon	Female
12403_30	negative	colon	Female
12408_333	negative	colon	Female
12417_46	negative	colon	Female
12420_10	negative	colon	Female
12423_38	NA	colon	Female
12425_104	negative	colon	Female
12428_2	NA	colon	Female
12430_78	NA	colon	Female
12431_13	positive	colon	Female
12433_8	negative	colon	Female
12436_84	positive	colon	Female
12438_127	NA	colon	Female
12439_67	NA	colon	Female
12444_39	NA	colon	Female
12449_16	NA	colon	Female
12456_5	negative	colon	Female
12457_10	positive	colon	Female
12459_13	positive	colon	Female
12460_18	negative	colon	Female
12462_20	NA	colon	Female
12469_19	positive	colon	Female
12471_47	positive	colon	Female
12478_15	NA	colon	Female
12494_99	positive	colon	Female
12497_29	NA	colon	Female
12498_12	positive	colon	Female
12503_5	negative	colon	Female
12508_9	positive	colon	Female
12513_8	NA	colon	Female
12514_16	positive	colon	Female
12515_45	negative	colon	Female
12522_6	negative	colon	Female
12524_18	positive	colon	Female
12527_50	negative	colon	Female
12530_14	negative	colon	Female
12538_19	NA	colon	Female
12540_25	negative	colon	Female
12549_33	positive	colon	Female
12553_5	NA	colon	Female
12556_7	NA	colon	Female
12558_3	positive	colon	Female
12560_9	positive	colon	Female
12563_2	NA	colon	Female
12569_25	NA	colon	Female
12571_14	negative	colon	Female
12572_236	positive	colon	Female
12577_100	NA	colon	Female
12580_7	positive	colon	Female
12583_77	NA	colon	Female
12585_39	negative	colon	Female
12587_65	positive	colon	Female
12591_27	NA	colon	Female
12593_33	positive	colon	Female
12594_5	negative	colon	Female
12603_87	positive	colon	Female
12604_16	negative	colon	Female
12605_1	positive	colon	Female
12621_55	negative	colon	Female
12623_84	negative	colon	Female
12633_3	positive	colon	Female
12634_79	negative	colon	Female
12635_9	negative	colon	Female
12636_113	NA	colon	Female
12637_7	NA	colon	Female
12647_52	NA	colon	Female
12650_43	negative	colon	Female
12652_37	NA	colon	Female
12653_13	positive	colon	Female
12659_13	NA	colon	Female
12661_44	NA	colon	Female
12662_82	NA	colon	Female
12664_19	NA	colon	Female
12667_2	negative	colon	Female
12668_7	negative	colon	Female
12669_30	NA	colon	Female
12671_35	negative	colon	Female
12675_14	positive	colon	Female
12682_5	negative	colon	Female
12683_156	NA	colon	Female
12684_5	NA	colon	Female
12685_57	negative	colon	Female
12686_15	NA	colon	Female
12687_2	positive	colon	Female
12689_56	NA	colon	Female
12690_33	positive	colon	Female
12692_56	NA	colon	Female
12693_2	negative	colon	Female
12696_166	NA	colon	Female
12698_72	NA	colon	Female
12700_9	NA	colon	Female
12701_1	positive	colon	Female
12704_26	positive	colon	Female
12705_9	NA	colon	Female
12706_2	positive	colon	Female
12709_63	positive	colon	Female
12711_19	NA	colon	Female
12712_9	NA	colon	Female
12714_38	negative	colon	Female
12715_30	positive	colon	Female
12717_65	negative	colon	Female
12718_43	NA	colon	Female
12720_71	positive	colon	Female
12721_4	NA	colon	Female
12724_81	positive	colon	Female
12727_7	negative	colon	Female
12729_12	NA	colon	Female
12734_112	NA	colon	Female
12735_39	NA	colon	Female
12738_43	negative	colon	Female
12740_55	positive	colon	Female
12743_18	NA	colon	Female
12750_9	negative	colon	Female
12754_14	positive	colon	Female
12758_47	positive	colon	Female
12760_34	negative	colon	Female
12761_12	NA	colon	Female
12763_69	negative	colon	Female
12779_30	NA	colon	Female
12781_2	NA	colon	Female
12784_10	NA	colon	Female
12793_4	NA	colon	Female
12795_2	NA	colon	Female
12798_46	NA	colon	Female
12799_65	NA	colon	Female
12800_5	negative	colon	Female
12801_33	NA	colon	Female
12807_89	NA	colon	Female
12808_103	NA	colon	Female
12811_55	NA	colon	Female
12812_25	positive	colon	Female
12813_18	positive	colon	Female
12817_1	positive	colon	Female
12818_159	positive	colon	Female
12821_6	NA	colon	Female
12826_5	positive	colon	Female
12831_21	negative	colon	Female
12842_43	NA	colon	Female
12844_10	NA	colon	Female
12848_9	NA	colon	Female
12855_16	positive	colon	Female
12859_33	positive	colon	Female
12862_14	negative	colon	Female
12867_40	NA	colon	Female
12869_68	positive	colon	Female
12873_11	NA	colon	Female
12881_17	positive	colon	Female
12892_10	positive	colon	Female
12904_180	NA	colon	Female
12931_16	NA	colon	Female
12934_1	positive	colon	Female
12940_35	negative	colon	Female
12956_40	positive	colon	Female
12957_62	NA	colon	Female
12960_9	positive	colon	Female
12990_39	NA	colon	Female
13022_20	positive	colon	Female
13025_4	negative	colon	Female
13027_20	NA	colon	Female
13039_1	negative	colon	Female
13041_47	NA	colon	Female
13042_7	negative	colon	Female
